timestamp;objectName;mode;shapeType;x_len;y_len;diagonal;area;percent;units
2025-11-29T16:49:37.724Z;obj1;auto;circular;17.1;16.2;23.555;277.02;2.783;mm
2025-11-29T16:49:37.749Z;obj1;auto;circular;17.1;16.2;23.555;277.02;2.783;mm
2025-11-29T16:49:37.771Z;obj1;auto;circular;17.1;16.02;23.432;273.942;2.752;mm
2025-11-29T16:49:37.792Z;obj1;auto;circular;17.1;16.02;23.432;273.942;2.752;mm
2025-11-29T16:49:37.813Z;obj1;auto;circular;17.1;16.2;23.555;277.02;2.783;mm
2025-11-29T16:49:37.834Z;obj1;auto;circular;17.1;16.2;23.555;277.02;2.783;mm
2025-11-29T16:49:37.855Z;obj1;auto;circular;17.1;16.2;23.555;277.02;2.783;mm
2025-11-29T16:49:37.877Z;obj1;auto;circular;17.1;16.2;23.555;277.02;2.783;mm
2025-11-29T16:49:37.908Z;obj1;auto;circular;17.1;16.2;23.555;277.02;2.783;mm
2025-11-29T16:49:37.933Z;obj1;auto;circular;17.1;16.2;23.555;277.02;2.783;mm
2025-11-29T16:49:37.955Z;obj1;auto;circular;17.1;16.2;23.555;277.02;2.783;mm
2025-11-29T16:49:37.977Z;obj1;auto;circular;17.1;16.2;23.555;277.02;2.783;mm
2025-11-29T16:49:38.000Z;obj1;auto;circular;17.1;16.2;23.555;277.02;2.783;mm
2025-11-29T16:49:38.022Z;obj1;auto;circular;17.1;16.2;23.555;277.02;2.783;mm
2025-11-29T16:49:38.048Z;obj1;auto;circular;17.1;16.2;23.555;277.02;2.783;mm
2025-11-29T16:49:38.069Z;obj1;auto;circular;17.1;16.2;23.555;277.02;2.783;mm
2025-11-29T16:49:38.090Z;obj1;auto;circular;17.1;16.2;23.555;277.02;2.783;mm
2025-11-29T16:49:38.112Z;obj1;auto;circular;17.1;16.56;23.804;283.176;2.845;mm
2025-11-29T16:49:38.133Z;obj1;auto;circular;17.1;16.02;23.432;273.942;2.752;mm
2025-11-29T16:49:38.155Z;obj1;auto;circular;17.1;16.02;23.432;273.942;2.752;mm
2025-11-29T16:49:38.177Z;obj1;auto;circular;17.1;16.02;23.432;273.942;2.752;mm
2025-11-29T16:49:38.200Z;obj1;auto;circular;17.1;16.02;23.432;273.942;2.752;mm
2025-11-29T16:49:38.229Z;obj1;auto;circular;17.1;16.02;23.432;273.942;2.752;mm
2025-11-29T16:49:38.253Z;obj1;auto;circular;17.1;16.2;23.555;277.02;2.783;mm
2025-11-29T16:49:38.276Z;obj1;auto;circular;17.1;16.2;23.555;277.02;2.783;mm
2025-11-29T16:49:38.301Z;obj1;auto;circular;17.1;16.2;23.555;277.02;2.783;mm
2025-11-29T16:49:38.324Z;obj1;auto;circular;17.1;16.2;23.555;277.02;2.783;mm
2025-11-29T16:49:38.349Z;obj1;auto;circular;17.1;16.2;23.555;277.02;2.783;mm
2025-11-29T16:49:38.377Z;obj1;auto;circular;17.1;16.2;23.555;277.02;2.783;mm
2025-11-29T16:49:38.402Z;obj1;auto;circular;17.1;16.2;23.555;277.02;2.783;mm
2025-11-29T16:49:38.428Z;obj1;auto;circular;17.1;16.2;23.555;277.02;2.783;mm
2025-11-29T16:49:38.452Z;obj1;auto;circular;17.1;16.2;23.555;277.02;2.783;mm
2025-11-29T16:49:38.479Z;obj1;auto;circular;17.1;16.2;23.555;277.02;2.783;mm
2025-11-29T16:49:38.504Z;obj1;auto;circular;17.1;16.2;23.555;277.02;2.783;mm
2025-11-29T16:49:38.530Z;obj1;auto;circular;17.1;16.2;23.555;277.02;2.783;mm
2025-11-29T16:49:38.563Z;obj1;auto;circular;17.1;16.2;23.555;277.02;2.783;mm
2025-11-29T16:49:38.590Z;obj1;auto;circular;17.1;16.2;23.555;277.02;2.783;mm
2025-11-29T16:49:38.618Z;obj1;auto;circular;17.1;16.2;23.555;277.02;2.783;mm
2025-11-29T16:49:38.644Z;obj1;auto;circular;17.1;16.2;23.555;277.02;2.783;mm
2025-11-29T16:49:39.470Z;obj1;auto;rectangular;9.36;3.78;10.094;35.381;0.355;mm
2025-11-29T16:49:39.499Z;obj1;auto;circular;16.56;15.66;22.792;259.33;2.605;mm
2025-11-29T16:49:39.541Z;obj1;auto;circular;16.38;15.3;22.414;250.614;2.518;mm
2025-11-29T16:49:39.594Z;obj1;auto;circular;16.02;14.94;21.905;239.339;2.405;mm
2025-11-29T16:49:39.669Z;obj1;auto;rectangular;28.44;41.04;49.931;1167.178;11.727;mm
2025-11-29T16:49:39.772Z;obj1;auto;circular;26.46;29.34;39.509;776.336;7.8;mm
2025-11-29T16:49:39.881Z;obj1;auto;circular;25.74;26.64;37.044;685.714;6.889;mm
2025-11-29T16:49:39.984Z;obj1;auto;circular;25.02;24.3;34.878;607.986;6.108;mm
2025-11-29T16:49:40.087Z;obj1;auto;circular;25.56;23.76;34.898;607.306;6.102;mm
2025-11-29T16:49:40.195Z;obj1;auto;circular;23.94;23.76;33.729;568.814;5.715;mm
2025-11-29T16:49:40.291Z;obj1;auto;circular;25.74;25.38;36.148;653.281;6.563;mm
2025-11-29T16:49:40.412Z;obj1;auto;rectangular;25.02;18.9;31.356;472.878;4.751;mm
2025-11-29T16:49:40.536Z;obj1;auto;rectangular;24.3;20.52;31.805;498.636;5.01;mm
2025-11-29T16:49:40.673Z;obj1;auto;rectangular;24.84;19.08;31.322;473.947;4.762;mm
2025-11-29T16:49:40.792Z;obj1;auto;rectangular;24.84;19.08;31.322;473.947;4.762;mm
2025-11-29T16:49:40.900Z;obj1;auto;rectangular;24.84;19.8;31.766;491.832;4.941;mm
2025-11-29T16:49:41.021Z;obj1;auto;circular;26.1;25.92;36.784;676.512;6.797;mm
2025-11-29T16:49:41.151Z;obj1;auto;circular;24.3;25.74;35.398;625.482;6.284;mm
2025-11-29T16:49:41.281Z;obj1;auto;rectangular;25.92;21.78;33.856;564.538;5.672;mm
2025-11-29T16:49:41.438Z;obj1;auto;circular;26.1;22.32;34.342;582.552;5.853;mm
2025-11-29T16:49:41.586Z;obj1;auto;circular;25.2;25.74;36.022;648.648;6.517;mm
2025-11-29T16:49:41.738Z;obj1;auto;rectangular;25.56;20.34;32.665;519.89;5.223;mm
2025-11-29T16:49:41.893Z;obj1;auto;circular;25.02;25.38;35.639;635.008;6.38;mm
2025-11-29T16:49:42.056Z;obj1;auto;circular;24.48;25.74;35.522;630.115;6.331;mm
2025-11-29T16:49:42.237Z;obj1;auto;circular;25.38;23.94;34.889;607.597;6.104;mm
2025-11-29T16:49:42.384Z;obj1;auto;circular;25.92;26.1;36.784;676.512;6.797;mm
2025-11-29T16:49:42.519Z;obj1;auto;rectangular;25.92;17.1;31.052;443.232;4.453;mm
2025-11-29T16:49:42.668Z;obj1;auto;circular;25.02;23.22;34.135;580.964;5.837;mm
2025-11-29T16:49:42.820Z;obj1;auto;circular;25.02;24.66;35.13;616.993;6.199;mm
2025-11-29T16:49:42.963Z;obj1;auto;circular;25.2;24.3;35.008;612.36;6.152;mm
2025-11-29T16:49:43.122Z;obj1;auto;circular;26.1;25.92;36.784;676.512;6.797;mm
2025-11-29T16:49:43.287Z;obj1;auto;circular;25.02;21.6;33.054;540.432;5.43;mm
2025-11-29T16:49:43.487Z;obj1;auto;rectangular;25.74;20.34;32.806;523.552;5.26;mm
2025-11-29T16:49:43.689Z;obj1;auto;rectangular;25.92;18.9;32.079;489.888;4.922;mm
2025-11-29T16:49:43.882Z;obj1;auto;circular;25.02;27.18;36.943;680.044;6.832;mm
2025-11-29T16:49:44.056Z;obj1;auto;circular;25.2;25.56;35.894;644.112;6.471;mm
2025-11-29T16:49:44.216Z;obj1;auto;circular;24.66;26.1;35.907;643.626;6.466;mm
2025-11-29T16:49:44.397Z;obj1;auto;circular;24.3;25.92;35.529;629.856;6.328;mm
2025-11-29T16:49:44.578Z;obj1;auto;rectangular;25.74;20.7;33.031;532.818;5.353;mm
